date,year,title,link,similarity,pessimism_raw,pessimism_clean,CAR,ABS_CAR,MRO,DELTA_MRO,INFLATION,OUTPUT_GAP,log_similarity,interaction_raw,interaction_clean
2007-03-08,2007,Introductory statement with Q&A,/press/press_conference/monetary-policy-statement/2007/html/is070308.en.html,0.26857142857142857,-2.0814479638009047,-2.6244343891402715,-0.029178169347154583,2.917816934715458,3.5,0.25,1.9607843137254832,2.2456334433609135,-1.3146383722134554,2.7363513629782323,3.4501821533203807
2007-04-12,2007,Introductory statement with Q&A,/press/press_conference/monetary-policy-statement/2007/html/is070412.en.html,0.32873563218390806,-1.5069967707212055,-2.3681377825618943,0.030151121240916692,3.015112124091669,3.75,0.0,1.9330855018587334,2.3790416425054417,-1.1125014008287768,1.6765360184717841,2.6345566004556606
2007-05-10,2007,Introductory statement with Q&A,/press/press_conference/monetary-policy-statement/2007/html/is070510.en.html,0.34252297410192145,0.10504201680672269,-0.6302521008403361,0.012573928655057631,1.2573928655057631,3.75,0.0,1.883155397390257,2.431908067036718,-1.0714165458596197,-0.11254375481718694,0.6752625289031217
2007-06-06,2007,Introductory statement with Q&A,/press/press_conference/monetary-policy-statement/2007/html/is070606.en.html,0.30007283321194467,-1.8276762402088773,-2.2628372497824194,-0.023896072022375467,2.3896072022375465,3.75,0.25,1.9113942806341822,2.4847744915679946,-1.2037300564184445,2.2000288237412824,2.7238452103463495
2007-07-05,2007,Introductory statement with Q&A,/press/press_conference/monetary-policy-statement/2007/html/is070705.en.html,0.444794952681388,-2.0348837209302326,-1.937984496124031,0.013397633239395836,1.3397633239395836,4.0,0.0,1.794985907135449,2.537640916099271,-0.8101418834991123,1.6485445303761006,1.5700424098820005
2007-09-06,2007,Introductory statement with Q&A,/press/press_conference/monetary-policy-statement/2007/html/is070906.en.html,0.14084507042253522,-0.2004008016032064,-0.6012024048096193,0.004555847054618003,0.4555847054618003,4.0,0.0,2.1639247072773093,2.754320482111853,-1.9600947840472698,0.39280456594133656,1.17841369782401
2007-10-04,2007,Introductory statement with Q&A,/press/press_conference/monetary-policy-statement/2007/html/is071004.en.html,0.21675238795003673,-0.8056394763343404,-1.0070493454179255,0.01879927744441249,1.879927744441249,4.0,0.0,2.5766326077298896,2.8626602651181443,-1.5289996463116462,1.2318224743699064,1.5397780929623828
2007-11-08,2007,Introductory statement with Q&A,/press/press_conference/monetary-policy-statement/2007/html/is071108.en.html,0.4121565362198168,-0.3868471953578337,-0.7736943907156674,-0.045123249790748776,4.512324979074878,4.0,0.0,3.1088082901554515,3.024213935712853,-0.8863520595112933,0.34288280832158347,0.6857656166431669
2007-12-06,2007,Introductory statement with Q&A,/press/press_conference/monetary-policy-statement/2007/html/is071206.en.html,0.29819494584837547,0.547945205479452,-0.182648401826484,0.006231552449907557,0.6231552449907557,4.0,0.0,3.1116354519982403,3.185767606307562,-1.210007825660406,-0.6630179866632362,0.22100599555441205
2008-01-10,2008,Introductory statement with Q&A,/press/press_conference/monetary-policy-statement/2008/html/is080110.en.html,0.3460639127045986,-0.7376185458377239,-1.1591148577449948,-0.08291078325362752,8.291078325362752,4.0,0.0,3.2755298651252485,3.347321276902271,-1.0611318021834117,0.7827104968686914,1.2299736379365152
2008-02-07,2008,Introductory statement with Q&A,/press/press_conference/monetary-policy-statement/2008/html/is080207.en.html,0.3621434745030251,0.6688963210702341,-0.33444816053511706,0.0018103071906280395,0.18103071906280396,4.0,0.0,3.3249593616077933,3.1469727253767252,-1.0157148072715387,-0.6794078978404942,0.3397039489202471
2008-03-06,2008,Introductory statement with Q&A,/press/press_conference/monetary-policy-statement/2008/html/is080306.en.html,0.34889643463497455,0.7952286282306162,0.09940357852882703,-0.07387360152338376,7.387360152338377,4.0,0.0,3.6553141514973575,2.946624173851179,-1.0529801497152973,-0.8373599600121648,-0.1046699950015206
2008-04-10,2008,Introductory statement with Q&A,/press/press_conference/monetary-policy-statement/2008/html/is080410.en.html,0.42086956521739133,0.984251968503937,0.39370078740157477,-0.012417703496059394,1.2417703496059393,4.0,0.0,3.3406272793581326,2.7462756223256335,-0.865432314640664,-0.8518034592919921,-0.3407213837167968
2008-05-08,2008,Introductory statement with Q&A,/press/press_conference/monetary-policy-statement/2008/html/is080508.en.html,0.44734551784160137,1.8482490272373542,0.9727626459143969,0.027545233057039112,2.7545233057039114,4.0,0.0,3.7403580264881553,2.5405140369355075,-0.8044240123935906,-1.4867758983928232,-0.7825136307330648
2008-06-05,2008,Introductory statement with Q&A,/press/press_conference/monetary-policy-statement/2008/html/is080605.en.html,0.3333333333333333,1.5548281505728314,0.7364975450081833,-0.04412674387471098,4.412674387471098,4.0,0.0,4.041872637394595,2.334752451545382,-1.0986122886681098,-1.7081533129864228,-0.8091252535198845
2008-07-03,2008,Introductory statement with Q&A,/press/press_conference/monetary-policy-statement/2008/html/is080703.en.html,0.31491344873502,0.429553264604811,-0.3436426116838488,-0.06845259723438396,6.845259723438396,4.0,0.25,4.124162051879909,2.128990866155256,-1.155457443832147,-0.4963305171100288,0.39706441368802303
2008-08-07,2008,Introductory statement with Q&A,/press/press_conference/monetary-policy-statement/2008/html/is080807.en.html,0.38080731150038083,1.317027281279398,0.4703668861712135,0.017337909105020467,1.7337909105020466,4.25,0.0,3.9027231687781994,1.534559768213247,-0.9654617758806043,-1.2715394978672117,-0.4541212492382899
2008-09-04,2008,Introductory statement with Q&A,/press/press_conference/monetary-policy-statement/2008/html/is080904.en.html,0.34594594594594597,0.8665511265164645,-0.25996533795493937,-0.01054323564398929,1.054323564398929,4.25,0.0,3.7139126650224785,0.9401286702712379,-1.061472741718653,-0.9198204001028188,0.2759461200308457
2008-10-02,2008,Introductory statement with Q&A,/press/press_conference/monetary-policy-statement/2008/html/is081002.en.html,0.2911597729115977,2.983539094650206,2.1604938271604937,-0.15651322594182807,15.651322594182806,4.25,0.0,3.2337231124585086,0.3456975723292288,-1.2338831146760654,-3.681338510864804,-2.6657968526952027
2008-11-06,2008,Introductory statement with Q&A,/press/press_conference/monetary-policy-statement/2008/html/is081106.en.html,0.17384240454914704,1.088139281828074,-0.544069640914037,-0.01883341436615423,1.883341436615423,3.75,-0.5,2.182340272792538,-0.6993614583792624,-1.749606111162602,-1.903815137282483,0.9519075686412415
2008-12-04,2008,Introductory statement with Q&A,/press/press_conference/monetary-policy-statement/2008/html/is081204.en.html,0.19688715953307392,3.4871794871794872,1.5384615384615385,0.06439188993523659,6.4391889935236595,3.25,-0.75,1.659038901601817,-1.7444204890877537,-1.6251245086018,-5.667100850508842,-2.5001915516950772
2009-01-15,2009,Introductory statement with Q&A,/press/press_conference/monetary-policy-statement/2009/html/is090115.en.html,0.2780373831775701,4.190476190476191,3.0476190476190474,-0.13455753130272596,13.455753130272596,2.5,-0.5,1.176808266360485,-2.789479519796245,-1.2799997024702674,-5.363808277018264,-3.9009514741951006
2009-02-05,2009,Introductory statement with Q&A,/press/press_conference/monetary-policy-statement/2009/html/is090205.en.html,0.3185483870967742,4.1067761806981515,2.8747433264887063,-0.01581117832347171,1.581117832347171,2.0,0.0,1.2442791762013794,-2.795731243906848,-1.1439808936979607,-4.69807348541257,-3.288651439788799
2009-03-05,2009,Introductory statement with Q&A,/press/press_conference/monetary-policy-statement/2009/html/is090305.en.html,0.16654219566840925,4.229934924078091,3.14533622559653,0.02153377152591706,2.153377152591706,2.0,-0.5,0.6231411981305834,-2.8019829680174504,-1.7925065742310538,-7.582186159979511,-5.638035862548868
2009-04-02,2009,Introductory statement with Q&A,/press/press_conference/monetary-policy-statement/2009/html/is090402.en.html,0.26624548736462095,3.8461538461538463,3.245192307692308,0.07507427936232677,7.507427936232677,1.5,-0.25,0.6493506493506329,-2.808234692128053,-1.3233365109674093,-5.089755811413113,-4.294481465879814
2009-05-07,2009,Introductory statement with Q&A,/press/press_conference/monetary-policy-statement/2009/html/is090507.en.html,0.3109600679694138,3.2427695004382118,1.8404907975460123,0.06789802608817305,6.789802608817305,1.25,-0.25,0.08417508417508657,-2.6922947228622243,-1.1680907738589104,-3.787849135212943,-2.1498603199857245
2009-06-04,2009,Introductory statement with Q&A,/press/press_conference/monetary-policy-statement/2009/html/is090604.en.html,0.2416011436740529,2.8181818181818183,0.8181818181818182,0.05532665167139005,5.5326651671390055,1.0,0.0,-0.11179429849077493,-2.5763547535963958,-1.4204670791824625,-4.003134495877849,-1.162200337512924
2009-07-02,2009,Introductory statement with Q&A,/press/press_conference/monetary-policy-statement/2009/html/is090702.en.html,0.33738848337388483,2.3169601482854496,0.6487488415199258,-0.02257227490814466,2.257227490814466,1.0,0.0,-0.6158152554233687,-2.460414784330567,-1.0865202429030811,-2.5174241031118654,-0.7048787488713223
2009-08-06,2009,Introductory statement with Q&A,/press/press_conference/monetary-policy-statement/2009/html/is090806.en.html,0.416,2.644466209598433,1.860920666013712,0.0567019047560033,5.67019047560033,1.0,0.0,-0.14015416958653715,-2.319781303974011,-0.8770700187208739,-2.319382027959216,-1.6321577233787075
2009-09-03,2009,Introductory statement with Q&A,/press/press_conference/monetary-policy-statement/2009/html/is090903.en.html,0.3124042879019908,-0.08340283569641367,-0.9174311926605505,0.03438649935905262,3.438649935905262,1.0,0.0,-0.32172331794655395,-2.1791478236174555,-1.1634571354322147,0.09703562430627312,1.0673918673690044
2009-10-08,2009,Introductory statement with the Q&A,/press/press_conference/monetary-policy-statement/2009/html/is091008.en.html,0.4094616639477977,-0.6060606060606061,-1.2121212121212122,0.028252920571752334,2.8252920571752336,1.0,0.0,-0.12585652356313926,-2.0385143432609,-0.8929119968044276,0.5411587859420773,1.0823175718841547
2009-11-05,2009,Introductory statement with the Q&A,/press/press_conference/monetary-policy-statement/2009/html/is091105.en.html,0.421792618629174,0.48169556840077066,-0.5780346820809248,0.03415654178509742,3.4156541785097425,1.0,0.0,0.47772938035690604,-1.91351439096555,-0.8632415107843396,-0.4158196102044025,0.49898353224528297
2009-12-03,2009,Introductory statement with the Q&A,/press/press_conference/monetary-policy-statement/2009/html/is091203.en.html,0.33790999237223496,1.192504258943782,0.0,-0.026103782707517204,2.6103782707517205,1.0,0.0,0.9144625773776172,-1.7885144386702005,-1.084975713718564,-1.2938381594599573,-0.0
2010-01-14,2010,Introductory statement with Q&A,/press/press_conference/monetary-policy-statement/2010/html/is100114.en.html,0.3291788856304985,1.2832263978001834,0.5499541704857929,-0.059910046595105126,5.991004659510512,1.0,0.0,0.9219858156028549,-1.6635144863748508,-1.1111539506611532,-1.4258620815083545,-0.6110837492178661
2010-02-04,2010,Introductory statement with Q&A,/press/press_conference/monetary-policy-statement/2010/html/is100204.en.html,0.40633019674935844,1.7951425554382259,1.1615628299894403,-0.051621403369448905,5.162140336944891,1.0,0.0,0.8193247633846656,-1.3606364289458976,-0.9005891574374272,-1.6166859214821818,-1.0460908903708235
2010-03-04,2010,Introductory statement with Q&A,/press/press_conference/monetary-policy-statement/2010/html/is100304.en.html,0.38416175231676497,1.7132551848512172,0.9017132551848512,0.030693019448102384,3.0693019448102383,1.0,0.0,1.5622800844475648,-1.0577583715169445,-0.956691585095282,-1.6390568184680212,-0.8626614834042218
2010-04-08,2010,Introductory statement with Q&A,/press/press_conference/monetary-policy-statement/2010/html/is100408.en.html,0.35891286970423664,1.6881827209533267,0.9930486593843099,0.007799066628995144,0.7799066628995144,1.0,0.0,1.6129032258064502,-0.7548803140879912,-1.0246756227246567,-1.7298396808658554,-1.0175527534505033
2010-05-06,2010,Introductory statement with Q&A,/press/press_conference/monetary-policy-statement/2010/html/is100506.en.html,0.2633204633204633,1.2218045112781954,1.1278195488721803,-0.06334632337439258,6.334632337439258,1.0,0.0,1.6820857863750982,-0.6204476942172003,-1.3343834968501214,-1.630355776226652,-1.5049437934399863
2010-06-10,2010,Introductory statement with Q&A,/press/press_conference/monetary-policy-statement/2010/html/is100610.en.html,0.3402555910543131,1.2367491166077738,0.35335689045936397,0.03692773279770967,3.6927732797709667,1.0,0.0,1.4829322887520924,-0.4860150743464094,-1.0780582053906735,-1.3332875331686773,-0.38093929519105074
2010-07-08,2010,Introductory statement with Q&A,/press/press_conference/monetary-policy-statement/2010/html/is100708.en.html,0.42078792958927075,1.3461538461538463,0.7692307692307693,0.0386426005173933,3.86426005173933,1.0,0.0,1.718067877763696,-0.35158245447561853,-0.8656263024061869,-1.1652661763160208,-0.6658663864662976
2010-08-05,2010,Introductory statement with Q&A,/press/press_conference/monetary-policy-statement/2010/html/is100805.en.html,0.5451977401129944,0.6809338521400778,-0.09727626459143969,-0.014967945368870342,1.4967945368870341,1.0,0.0,1.5719298245614022,-0.16596860607620556,-0.6066067242288888,-0.41305905346325117,0.05900843620903588
2010-09-02,2010,Introductory statement with Q&A,/press/press_conference/monetary-policy-statement/2010/html/is100902.en.html,0.362876254180602,-0.0946969696969697,-0.6628787878787878,0.07551169619634071,7.551169619634071,1.0,0.0,1.8804378332865301,0.019645242323207412,-1.0136934004101723,0.09599369322066026,0.6719558525446218
2010-10-07,2010,Introductory statement with Q&A,/press/press_conference/monetary-policy-statement/2010/html/is101007.en.html,0.3904494382022472,0.7326007326007326,-0.2442002442002442,0.032299203237742,3.2299203237742,1.0,0.0,1.9462335480257664,0.20525909072262039,-0.9404567977213387,-0.6889793389899916,0.22965977966333057
2010-11-04,2010,Introductory statement with Q&A,/press/press_conference/monetary-policy-statement/2010/html/is101104.en.html,0.512735326688815,0.4634994206257242,-0.34762456546929316,0.005638972475660184,0.5638972475660184,1.0,0.0,1.915815969794421,0.505910395100706,-0.6679954993307513,-0.30961552692039457,0.23221164519029594
2010-12-02,2010,Introductory statement with Q&A,/press/press_conference/monetary-policy-statement/2010/html/is101202.en.html,0.36693191865605657,0.2912621359223301,-0.48543689320388345,0.03170688360755888,3.1706883607558884,1.0,0.0,2.216645754914248,0.8065616994787916,-1.0025789558854221,-0.2920132881219676,0.48668881353661264
2011-01-13,2011,Introductory statement to the press conference (with Q&A),/press/press_conference/monetary-policy-statement/2011/html/is110113.en.html,0.39200680272108845,-0.8,-1.3,0.03484254096979515,3.484254096979515,1.0,0.0,2.319044272663384,1.1072130038568773,-0.9364760854619236,0.7491808683695389,1.2174189111005007
2011-02-03,2011,Introductory statement to the press conference (with Q&A),/press/press_conference/monetary-policy-statement/2011/html/is110203.en.html,0.49455984174085066,-0.43811610076670315,-1.3143483023001095,0.017885731761902304,1.7885731761902304,1.0,0.0,2.437999159310622,1.0828715267972318,-0.7040871205982796,0.30847190387657375,0.9254157116297212
2011-03-03,2011,Introductory statement to the press conference (with Q& A),/press/press_conference/monetary-policy-statement/2011/html/is110303.en.html,0.3179950698438784,-1.5151515151515151,-2.228163992869875,-0.015340548716868888,1.5340548716868887,1.0,0.0,2.674611973392471,1.0585300497375865,-1.1457193999577455,1.735938484784463,2.5528507129183278
2011-04-07,2011,Introductory statement to the press conference (with Q&A),/press/press_conference/monetary-policy-statement/2011/html/is110407.en.html,0.3886606409202958,-0.0970873786407767,-1.262135922330097,-0.005977886177592377,0.5977886177592378,1.0,0.25,2.843340234644587,1.034188572677941,-0.9450487044955943,0.09175230140733925,1.1927799182954102
2011-05-05,2011,Introductory statement to the press conference (with Q&A),/press/press_conference/monetary-policy-statement/2011/html/is110505.en.html,0.45969884853852966,-0.3574620196604111,-1.161751563896336,-0.025388146841074474,2.5388146841074475,1.25,0.0,2.7295285359801413,1.0185770283926605,-0.7771836809837734,0.2778136482515723,0.9028943568176099
2011-06-09,2011,Introductory statement to the press conference (with Q&A),/press/press_conference/monetary-policy-statement/2011/html/is110609.en.html,0.40213815789473684,0.0,-1.0676156583629894,-0.022064599969926577,2.206459996992658,1.25,0.0,2.7157430383236925,1.0029654841073803,-0.9109595730512403,-0.0,0.9725547043251677
2011-07-07,2011,Introductory statement to the press conference (with Q&A),/press/press_conference/monetary-policy-statement/2011/html/is110707.en.html,0.41480820695807313,0.0,-1.044932079414838,-0.0674893290980538,6.74893290980538,1.25,0.25,2.5751072961373467,0.9873539398220998,-0.8799390174848036,-0.0,0.9194765072986454
2011-08-04,2011,Introductory statement to the press conference (with Q&A),/press/press_conference/monetary-policy-statement/2011/html/is110804.en.html,0.35645302897278314,0.0,-0.6398537477148081,-0.21374065850909754,21.374065850909755,1.5,0.0,2.5563078623739077,0.8610224123857554,-1.0315528038454496,-0.0,0.6600429275062292
2011-09-08,2011,Introductory statement to the press conference (with Q&A),/press/press_conference/monetary-policy-statement/2011/html/is110908.en.html,0.25,0.6147540983606558,-0.5122950819672131,-0.0661289660980103,6.61289660980103,1.5,0.0,2.988980716253442,0.7346908849494109,-1.3862943611198906,-0.8522301400327197,0.7101917833605996
2011-10-06,2011,Introductory statement to the press conference (with Q&A),/press/press_conference/monetary-policy-statement/2011/html/is111006.en.html,0.27720739219712526,0.28591851322373124,-0.21443888491779842,0.07102775621113855,7.102775621113855,1.5,0.0,3.0490317264112,0.6083593575130664,-1.2829893446441603,-0.3668304059025476,0.27512280442691067
2011-11-03,2011,Introductory statement to the press conference (with Q&A),/press/press_conference/monetary-policy-statement/2011/html/is111103.en.html,0.274672187715666,1.2320328542094456,0.41067761806981523,-0.02051745030553008,2.051745030553008,1.5,-0.25,3.032381997804623,0.49852551026455433,-1.2921769370362446,-1.5920044398803836,-0.5306681466267945
2011-12-08,2011,Introductory statement to the press conference (with Q&A),/press/press_conference/monetary-policy-statement/2011/html/is111208.en.html,0.2572096648480125,2.677746999076639,1.3850415512465373,-0.032194083248171315,3.2194083248171315,1.25,-0.25,2.755046372067671,0.3886916630160423,-1.3578637101551103,-3.636015475022918,-1.8806976594946125
2012-01-12,2012,Introductory statement to the press conference (with Q&A),/press/press_conference/monetary-policy-statement/2012/html/is120112.en.html,0.3402835696413678,2.1739130434782608,0.8009153318077803,0.04589367673103058,4.589367673103058,1.0,0.0,2.6648351648351554,0.2788578157675303,-1.0779759806233526,-2.3434260448333752,-0.8633674902017698
2012-02-09,2012,Introductory statement to the press conference (with Q&A),/press/press_conference/monetary-policy-statement/2012/html/is120209.en.html,0.2575024201355276,2.511078286558346,1.9202363367799113,0.024187705655888382,2.4187705655888383,1.0,0.0,2.7356038845575137,0.12420848900755269,-1.3567261603379395,-3.406845602030277,-2.6052348721407994
2012-03-08,2012,Introductory statement to the press conference (with Q&A),/press/press_conference/monetary-policy-statement/2012/html/is120308.en.html,0.24406047516198703,-0.7429420505200593,-1.337295690936107,0.04583362363420892,4.583362363420892,1.0,0.0,2.685922526656759,-0.030440837752424954,-1.4103392353738935,1.047800323457573,1.8860405822236317
2012-04-04,2012,Introductory statement to the press conference (with Q&A),/press/press_conference/monetary-policy-statement/2012/html/is120404.en.html,0.34232121922626024,0.0,-0.30721966205837176,-0.08643938101302802,8.643938101302801,1.0,0.0,2.5768353241175657,-0.18509016451240257,-1.0720057452233973,-0.0,0.3293412427721651
2012-05-03,2012,Introductory statement to the press conference (with Q&A),/press/press_conference/monetary-policy-statement/2012/html/is120503.en.html,0.38876651982378857,0.12578616352201258,-0.37735849056603776,-0.006501385228830651,0.6501385228830651,1.0,0.0,2.4288781535158455,-0.270574535320911,-0.9447763216679964,-0.11883978888905615,0.3565193666671685
2012-06-06,2012,Introductory statement to the press conference (with Q&A),/press/press_conference/monetary-policy-statement/2012/html/is120606.en.html,0.24233716475095785,0.5563282336578581,0.13908205841446453,-0.0037512639640563997,0.37512639640564,1.0,0.0,2.3620990471077574,-0.3560589061294195,-1.417425279715064,-0.788553702205877,-0.19713842555146924
2012-07-05,2012,Introductory statement to the press conference (with Q&A),/press/press_conference/monetary-policy-statement/2012/html/is120705.en.html,0.31759149940968123,1.4134275618374559,0.7067137809187279,0.041134713665084394,4.113471366508439,1.0,-0.25,2.4024834660548056,-0.44154327693792794,-1.1469893150502153,-1.6211863110250393,-0.8105931555125196
2012-08-02,2012,Introductory statement to the press conference (with Q&A),/press/press_conference/monetary-policy-statement/2012/html/is120802.en.html,0.32878270762229805,2.1108179419525066,0.6596306068601583,0.13172680385992738,13.172680385992738,0.75,0.0,2.6138507140932354,-0.6331245640529559,-1.112358209572745,-2.3479856666443166,-0.7337455208263488
2012-09-06,2012,Introductory statement to the press conference (with Q&A),/press/press_conference/monetary-policy-statement/2012/html/is120906.en.html,0.32293762575452717,0.3911342894393742,-0.3911342894393742,0.04343411690890391,4.343411690890391,0.75,0.0,2.6079978601043274,-0.8247058511679839,-1.130296083526558,-0.4420975554862679,0.4420975554862679
2012-10-04,2012,Introductory statement to the press conference (with Q&A),/press/press_conference/monetary-policy-statement/2012/html/is121004.en.html,0.33081285444234404,0.9456264775413712,-0.1182033096926714,-0.004076312822449945,0.4076312822449945,0.75,0.0,2.49233639877382,-1.0162871382830119,-1.1062024579347853,-1.0460543337444779,0.13075679171805973
2012-11-08,2012,Introductory statement to the press conference (with Q&A),/press/press_conference/monetary-policy-statement/2012/html/is121108.en.html,0.37289812067260136,0.5706134094151213,-0.7132667617689016,-0.020498401767932974,2.0498401767932974,0.75,0.0,2.1973631642029368,-1.1831970479137273,-0.9864500315724607,-0.5628816157332158,0.7036020196665198
2012-12-06,2012,Introductory statement to the press conference (with Q&A),/press/press_conference/monetary-policy-statement/2012/html/is121206.en.html,0.24808429118773948,0.38860103626943004,-0.6476683937823834,0.026259523979996383,2.6259523979996384,0.75,0.0,2.2298911600743265,-1.3501069575444429,-1.3939867067430463,-0.5417046787861579,0.9028411313102631
2013-01-10,2013,Introductory statement to the press conference (with Q&A),/press/press_conference/monetary-policy-statement/2013/html/is130110.en.html,0.3865921787709497,0.47244094488188976,-1.2598425196850394,0.03006423885322615,3.006423885322615,0.75,0.0,1.980198019801982,-1.5170168671751583,-0.9503849432171312,-0.4490007605750226,1.1973353615333937
2013-02-07,2013,Introductory statement to the press conference (with Q&A),/press/press_conference/monetary-policy-statement/2013/html/is130207.en.html,0.34812286689419797,1.0263929618768328,-0.8797653958944283,-0.036160348795236136,3.6160348795236135,0.75,0.0,1.8506190919983956,-1.3631314364862017,-1.055199795732796,-1.0830496437140136,0.9283282660405832
2013-03-07,2013,Introductory statement to the press conference (with Q&A),/press/press_conference/monetary-policy-statement/2013/html/is130307.en.html,0.33756613756613757,0.5291005291005291,-0.6613756613756614,0.046961872520057575,4.696187252005758,0.75,0.0,1.7350157728706739,-1.209246005797245,-1.0859938247088983,-0.5745999072533853,0.7182498840667316
2013-04-04,2013,Introductory statement to the press conference (with Q&A),/press/press_conference/monetary-policy-statement/2013/html/is130404.en.html,0.3237250554323725,0.644122383252818,-0.1610305958132045,0.003817296354584507,0.38172963545845073,0.75,0.0,1.1775480832133756,-1.0553605751082884,-1.1278607177943418,-0.7264803335229255,0.18162008338073138
2013-05-02,2013,Introductory statement to the press conference (with Q&A),/press/press_conference/monetary-policy-statement/2013/html/is130502.en.html,0.36807817589576547,1.9801980198019802,0.49504950495049505,0.038904440944902176,3.8904440944902174,0.75,-0.25,1.414908947988991,-1.0282504707934237,-0.9994599288748566,-1.979128572029419,-0.49478214300735474
2013-06-06,2013,Introductory statement to the press conference (with Q&A),/press/press_conference/monetary-policy-statement/2013/html/is130606.en.html,0.3333333333333333,1.045751633986928,0.39215686274509803,-0.059809634507686595,5.98096345076866,0.5,0.0,1.61269175298282,-1.001140366478559,-1.0986122886681098,-1.1488755959927943,-0.43082834849729795
2013-07-04,2013,Introductory statement to the press conference (with Q&A),/press/press_conference/monetary-policy-statement/2013/html/is130704.en.html,0.4083885209713024,0.2828854314002829,0.0,0.023165094963198817,2.3165094963198816,0.5,0.0,1.5948332674311283,-0.9740302621636943,-0.8955363004047092,-0.2533341726745995,-0.0
2013-08-01,2013,Introductory statement to the press conference (with Q&A),/press/press_conference/monetary-policy-statement/2013/html/is130801.en.html,0.4937655860349127,-0.4424778761061947,-0.7374631268436578,0.016950414128598046,1.6950414128598046,0.5,0.0,1.3392857142857206,-0.9847686496976612,-0.7056943966120339,0.31225415779293536,0.5204235963215589
2013-09-05,2013,Introductory statement to the press conference (with Q&A),/press/press_conference/monetary-policy-statement/2013/html/is130905.en.html,0.4656398104265403,-0.38022813688212925,-1.0139416983523446,0.03795495004921341,3.7954950049213414,0.5,0.0,1.0818561001042726,-0.995507037231628,-0.7643428827266958,0.29062467023828736,0.7749991206354329
2013-10-02,2013,Introductory statement to the press conference (with Q&A),/press/press_conference/monetary-policy-statement/2013/html/is131002.en.html,0.5415162454873647,-1.10803324099723,-1.5235457063711912,-0.010837803931470547,1.0837803931470547,0.5,0.0,0.728218465539654,-1.006245424765595,-0.6133822120910827,0.6796478804333327,0.9345158355958324
2013-11-07,2013,Introductory statement to the press conference (with Q&A),/press/press_conference/monetary-policy-statement/2013/html/is131107.en.html,0.3798767967145791,1.264367816091954,0.3448275862068966,0.0002200374608361394,0.02200374608361394,0.5,-0.25,0.8470158978368669,-0.9382332348998546,-0.9679082980042649,-1.2237921009249326,-0.3337614820704362
2013-12-05,2013,Introductory statement to the press conference (with Q&A),/press/press_conference/monetary-policy-statement/2013/html/is131205.en.html,0.46594594594594596,0.7926023778071334,0.5284015852047557,-0.05836063224285852,5.836063224285852,0.25,0.0,0.84393663983382,-0.8702210450341141,-0.7636856474086774,-0.6052990600332978,-0.40353270668886526
2014-01-09,2014,Introductory statement to the press conference (with Q&A),/press/press_conference/monetary-policy-statement/2014/html/is140109.en.html,0.49761336515513127,-0.13908205841446453,-0.13908205841446453,0.006513796309620868,0.6513796309620867,0.25,0.0,0.7609551298871642,-0.8022088551683737,-0.6979318786832815,0.09706980232034514,0.09706980232034514
2014-02-06,2014,Introductory statement to the press conference (with Q&A),/press/press_conference/monetary-policy-statement/2014/html/is140206.en.html,0.44047619047619047,0.7163323782234957,0.28653295128939826,0.021900365757007517,2.1900365757007516,0.25,0.0,0.7058823529411784,-0.822307953553351,-0.8198988861990892,-0.5873201190537889,-0.23492804762151553
2014-03-06,2014,Introductory statement to the press conference (with Q&A),/press/press_conference/monetary-policy-statement/2014/html/is140306.en.html,0.4672789896670494,0.6090133982947624,-0.12180267965895249,-0.04778000721302025,4.778000721302025,0.25,0.0,0.46511627906977715,-0.8424070519383283,-0.7608287914099078,-0.4633549277770449,0.09267098555540898
2014-04-03,2014,Introductory statement to the press conference (with Q&A),/press/press_conference/monetary-policy-statement/2014/html/is140403.en.html,0.4013230429988975,0.14792899408284024,-0.2958579881656805,-0.002797571125410292,0.2797571125410292,0.25,0.0,0.7112375533428139,-0.8625061503233056,-0.9129885824783959,-0.13505748261514733,0.27011496523029466
2014-05-08,2014,Introductory statement to the press conference (with Q&A),/press/press_conference/monetary-policy-statement/2014/html/is140508.en.html,0.4214689265536723,0.89171974522293,0.3821656050955414,-0.022450342068788307,2.2450342068788305,0.25,0.0,0.4908926495285071,-0.8046188750321074,-0.8640092253641141,-0.7704540863119489,-0.3301946084194067
2014-06-05,2014,Introductory statement to the press conference (with Q&A),/press/press_conference/monetary-policy-statement/2014/html/is140605.en.html,0.24052590873936583,2.1108179419525066,1.2313104661389622,0.005710643107291791,0.5710643107291792,0.25,-0.1,0.4903225806451639,-0.7467315997409093,-1.4249274665926233,-3.00776246246464,-1.7545281031043736
2014-07-03,2014,Introductory statement to the press conference (with Q&A),/press/press_conference/monetary-policy-statement/2014/html/is140703.en.html,0.2859504132231405,0.6954102920723227,0.0,-0.04196167300499803,4.196167300499803,0.15,0.0,0.37623248572911105,-0.6888443244497111,-1.2519368635330623,-0.8706097799256345,-0.0
2014-08-07,2014,Introductory statement to the press conference (with Q&A),/press/press_conference/monetary-policy-statement/2014/html/is140807.en.html,0.5563549160671463,0.13020833333333331,-0.390625,-0.050996989300651746,5.099698930065174,0.15,0.0,0.3627882871209964,-0.6764032322611987,-0.5863488501324915,-0.07634750652766815,0.22904251958300448
